Order Date,Region,State,City,Category,Sub-Category,Sales,Profit,Quantity,Customer Name,Segment
30-09-2025,East,New York,Rochester,Office Supplies,Art,102.12,42.47,3,Thomas Jackson,Corporate
30-09-2025,Central,Wisconsin,Green Bay,Office Supplies,Envelopes,68.89,29.26,1,William Smith,Home Office
01-10-2025,West,Arizona,Tucson,Furniture,Tables,36.79,14.21,1,Robert Thomas,Home Office
01-10-2025,West,Arizona,Mesa,Technology,Copiers,860.99,200.81,2,Mary Garcia,Consumer
01-10-2025,West,California,San Diego,Technology,Phones,462.89,175.59,2,David Gonzalez,Home Office
01-10-2025,East,Massachusetts,Springfield,Technology,Phones,1948.34,568.28,4,Andrew Martin,Home Office
01-10-2025,West,California,Los Angeles,Technology,Accessories,729.19,230.71,1,Steven Miller,Consumer
01-10-2025,Central,Illinois,Aurora,Furniture,Chairs,134.39,18.12,4,Anthony Anderson,Home Office
01-10-2025,South,North Carolina,Raleigh,Office Supplies,Paper,132.84,19.24,2,Christopher Brown,Corporate
01-10-2025,East,New Jersey,Newark,Technology,Copiers,638.2,143.51,4,Christopher Jones,Home Office
02-10-2025,West,Arizona,Phoenix,Technology,Copiers,6015.59,-1301.41,6,Anthony Jones,Home Office
02-10-2025,West,Washington,Tacoma,Furniture,Chairs,439.25,138.33,2,Joshua Garcia,Corporate
02-10-2025,West,Arizona,Mesa,Technology,Copiers,3647.22,1394.19,5,Christopher Moore,Corporate
02-10-2025,Central,Illinois,Chicago,Office Supplies,Paper,566.93,160.5,4,Steven Wilson,Corporate
02-10-2025,West,Arizona,Tucson,Technology,Accessories,254.46,59.13,4,Thomas Williams,Home Office
02-10-2025,Central,Michigan,Grand Rapids,Technology,Machines,184.94,51.88,1,Joshua Smith,Home Office
02-10-2025,West,Washington,Spokane,Office Supplies,Binders,24.79,10.75,2,David Martin,Consumer
03-10-2025,Central,Wisconsin,Madison,Technology,Machines,657.08,264.29,1,Anthony Jones,Home Office
03-10-2025,East,New Jersey,Jersey City,Technology,Phones,1916.88,822.08,2,Donald Davis,Home Office
03-10-2025,South,Virginia,Norfolk,Office Supplies,Paper,23.12,10.2,2,Christopher Jones,Corporate
03-10-2025,West,Oregon,Portland,Furniture,Furnishings,856.75,386.41,2,Richard Johnson,Consumer
03-10-2025,Central,Texas,Houston,Technology,Machines,1357.86,262.92,7,Andrew Jones,Corporate
03-10-2025,East,Massachusetts,Worcester,Technology,Copiers,3609.51,-268.95,5,Matthew Gonzalez,Consumer
03-10-2025,East,New York,Buffalo,Furniture,Furnishings,2465.65,531.13,9,David Garcia,Consumer
03-10-2025,West,Arizona,Tucson,Technology,Copiers,3016.94,671.08,3,Donald Jackson,Home Office
04-10-2025,West,Oregon,Portland,Furniture,Tables,586.7,89.08,4,Paul Gonzalez,Corporate
04-10-2025,East,Pennsylvania,Allentown,Office Supplies,Storage,162.35,17.77,2,Robert Lopez,Consumer
04-10-2025,East,Ohio,Cleveland,Office Supplies,Binders,253.03,105.34,3,Robert Martin,Home Office
04-10-2025,West,California,Sacramento,Furniture,Furnishings,2232.67,458.4,5,Christopher Jones,Consumer
04-10-2025,West,Arizona,Mesa,Office Supplies,Art,127.95,25.05,1,Donald Jackson,Home Office
04-10-2025,West,Oregon,Salem,Technology,Copiers,3005.84,1206.78,6,Mary Brown,Consumer
04-10-2025,Central,Indiana,Evansville,Furniture,Tables,921.91,342.39,3,Steven Martinez,Consumer
05-10-2025,East,Pennsylvania,Pittsburgh,Office Supplies,Appliances,142.68,36.98,1,William Wilson,Consumer
05-10-2025,East,New Jersey,Jersey City,Technology,Accessories,568.51,-124.66,2,John Smith,Home Office
05-10-2025,West,Oregon,Salem,Technology,Copiers,1729.26,765.02,2,John Jones,Consumer
05-10-2025,Central,Indiana,Indianapolis,Office Supplies,Storage,68.69,20.32,1,Andrew Taylor,Home Office
05-10-2025,East,New Jersey,Paterson,Furniture,Furnishings,778.78,-136.18,2,Anthony Wilson,Corporate
05-10-2025,East,Ohio,Columbus,Furniture,Chairs,1690.77,245.03,3,Anthony Williams,Corporate
05-10-2025,Central,Wisconsin,Madison,Office Supplies,Art,612.07,90.43,5,Donald Miller,Home Office
05-10-2025,South,Virginia,Virginia Beach,Office Supplies,Paper,149.35,54.49,1,Donald Gonzalez,Corporate
05-10-2025,West,Arizona,Phoenix,Office Supplies,Binders,155.26,54.87,4,John Smith,Home Office
06-10-2025,East,Ohio,Cincinnati,Office Supplies,Envelopes,48.19,13.91,1,Steven Martin,Corporate
06-10-2025,East,New Jersey,Paterson,Technology,Machines,974.49,281.02,1,Thomas Martinez,Corporate
06-10-2025,West,Washington,Spokane,Technology,Accessories,6836.27,-1542.79,8,Mary Smith,Corporate
06-10-2025,West,California,Sacramento,Technology,Phones,5174.05,1199.41,14,John Anderson,Corporate
06-10-2025,West,Arizona,Phoenix,Office Supplies,Paper,408.79,101.58,3,David Jackson,Corporate
07-10-2025,Central,Indiana,Fort Wayne,Technology,Copiers,986.48,486.5,2,Daniel Moore,Home Office
07-10-2025,South,Florida,Jacksonville,Technology,Phones,1851.05,402.26,3,Joseph Jackson,Consumer
07-10-2025,East,New Jersey,Jersey City,Technology,Machines,5630.83,2159.36,5,Anthony Thomas,Home Office
07-10-2025,West,Washington,Spokane,Furniture,Furnishings,591.5,240.53,5,Joseph Martin,Consumer
08-10-2025,East,Massachusetts,Springfield,Office Supplies,Paper,737.35,-89.72,5,Mark Thomas,Consumer
08-10-2025,West,Washington,Seattle,Office Supplies,Paper,425.69,51.88,7,Charles Brown,Corporate
08-10-2025,East,Massachusetts,Springfield,Furniture,Bookcases,1185.29,444.45,2,William Anderson,Consumer
08-10-2025,West,Colorado,Denver,Office Supplies,Binders,937.17,108.76,8,Matthew Brown,Consumer
08-10-2025,Central,Michigan,Grand Rapids,Office Supplies,Paper,85.83,24.93,2,Steven Hernandez,Home Office
08-10-2025,West,Colorado,Aurora,Technology,Copiers,2810.34,-164.68,6,David Taylor,Consumer
08-10-2025,West,Oregon,Salem,Furniture,Furnishings,277.3,-48.07,3,David Williams,Consumer
08-10-2025,West,Colorado,Colorado Springs,Furniture,Tables,215,82.02,3,Donald Lopez,Corporate
08-10-2025,Central,Michigan,Grand Rapids,Technology,Phones,1898.68,572.51,3,Jane Martinez,Home Office
08-10-2025,Central,Illinois,Chicago,Furniture,Chairs,4715.74,1065.35,8,Robert Smith,Home Office
08-10-2025,Central,Texas,Houston,Technology,Accessories,1145.04,310.14,2,Joseph Martin,Corporate
08-10-2025,East,New York,Rochester,Office Supplies,Storage,107.08,15.22,1,Daniel Jones,Consumer
08-10-2025,West,Oregon,Eugene,Office Supplies,Storage,108.16,51.02,1,Steven Gonzalez,Corporate
08-10-2025,Central,Michigan,Grand Rapids,Furniture,Chairs,449.99,202.64,2,Donald Taylor,Home Office
08-10-2025,East,New Jersey,Jersey City,Technology,Machines,891.84,138.8,1,Andrew Jones,Consumer
08-10-2025,West,Washington,Tacoma,Technology,Accessories,6898.73,968.77,6,Jane Anderson,Consumer
09-10-2025,Central,Michigan,Detroit,Office Supplies,Storage,35.69,9.29,1,John Jones,Home Office
09-10-2025,East,Pennsylvania,Philadelphia,Technology,Phones,5291.6,874.49,5,Steven Williams,Consumer
09-10-2025,Central,Texas,San Antonio,Office Supplies,Paper,69.94,11.21,3,Matthew Moore,Consumer
09-10-2025,Central,Indiana,Indianapolis,Office Supplies,Envelopes,127.79,26.71,3,Charles Thomas,Corporate
09-10-2025,South,Virginia,Richmond,Technology,Accessories,6681.78,1600.26,6,Steven Wilson,Corporate
09-10-2025,East,Ohio,Columbus,Technology,Copiers,656.72,290.96,3,Anthony Rodriguez,Consumer
09-10-2025,East,New York,New York City,Furniture,Furnishings,574.82,-63.87,1,Mark Brown,Home Office
09-10-2025,Central,Michigan,Grand Rapids,Furniture,Chairs,77.15,11.65,1,Mary Wilson,Corporate
10-10-2025,Central,Michigan,Detroit,Office Supplies,Art,557.35,128.88,4,Joshua Davis,Consumer
10-10-2025,South,North Carolina,Charlotte,Furniture,Chairs,123.57,33,3,Mary Moore,Consumer
10-10-2025,South,Virginia,Virginia Beach,Furniture,Chairs,596.01,267.45,2,Joseph Martin,Home Office
10-10-2025,South,Florida,Miami,Furniture,Tables,123.4,35.1,3,Joseph Williams,Home Office
10-10-2025,East,Pennsylvania,Pittsburgh,Office Supplies,Appliances,88.14,-11.51,2,John Lopez,Consumer
10-10-2025,West,Washington,Seattle,Furniture,Bookcases,811.16,97.73,7,Donald Taylor,Corporate
11-10-2025,West,Colorado,Denver,Furniture,Chairs,2913.1,493.91,8,John Rodriguez,Consumer
11-10-2025,South,Georgia,Augusta,Office Supplies,Binders,266.4,94.21,4,John Jones,Consumer
11-10-2025,South,Tennessee,Nashville,Office Supplies,Art,347.45,166.73,6,Mark Williams,Home Office
11-10-2025,West,Oregon,Portland,Office Supplies,Storage,65.52,13,3,Joseph Smith,Home Office
11-10-2025,Central,Illinois,Chicago,Technology,Accessories,1686.51,345.48,8,Daniel Anderson,Consumer
11-10-2025,East,New Jersey,Jersey City,Furniture,Bookcases,1203.96,400.43,3,William Rodriguez,Home Office
11-10-2025,South,Tennessee,Knoxville,Furniture,Furnishings,4147.35,-423.25,8,Andrew Davis,Corporate
11-10-2025,East,New York,New York City,Furniture,Tables,2670.96,732.33,5,William Martinez,Corporate
11-10-2025,West,Oregon,Portland,Office Supplies,Art,472.63,73.32,4,Joshua Brown,Home Office
11-10-2025,West,Colorado,Denver,Furniture,Furnishings,434.02,-76.53,1,Charles Williams,Consumer
11-10-2025,East,Pennsylvania,Philadelphia,Office Supplies,Binders,204.93,77.91,3,Thomas Martinez,Consumer
12-10-2025,Central,Texas,Austin,Furniture,Chairs,846.74,128.16,3,Robert Miller,Home Office
12-10-2025,West,Arizona,Tucson,Furniture,Bookcases,1779.84,639.29,8,Donald Davis,Consumer
12-10-2025,East,New York,Buffalo,Office Supplies,Storage,284.25,28.95,3,Thomas Martin,Home Office
12-10-2025,South,Georgia,Columbus,Furniture,Tables,2910.23,-262.11,6,David Gonzalez,Corporate
12-10-2025,East,Pennsylvania,Allentown,Office Supplies,Paper,555.29,96.55,5,Thomas Anderson,Corporate
12-10-2025,East,Ohio,Cincinnati,Furniture,Furnishings,1607.5,376.68,3,Charles Williams,Corporate
13-10-2025,Central,Indiana,Evansville,Technology,Machines,2353.93,394.58,2,Daniel Davis,Corporate
13-10-2025,East,Pennsylvania,Pittsburgh,Office Supplies,Appliances,139.34,-26.38,2,Matthew Anderson,Consumer
13-10-2025,South,Georgia,Atlanta,Office Supplies,Appliances,7.08,1.45,1,Joshua Hernandez,Corporate
13-10-2025,Central,Michigan,Grand Rapids,Furniture,Bookcases,1344,424.51,4,Donald Miller,Consumer
13-10-2025,West,California,San Diego,Furniture,Chairs,564.77,-77.72,1,Anthony Thomas,Consumer
13-10-2025,West,Colorado,Aurora,Furniture,Furnishings,2462.03,634.28,7,Steven Martin,Consumer
13-10-2025,South,Tennessee,Knoxville,Office Supplies,Storage,120.95,-29.39,3,David Williams,Consumer
13-10-2025,South,Virginia,Norfolk,Office Supplies,Appliances,251.38,106.05,3,Mark Johnson,Home Office
13-10-2025,West,Washington,Tacoma,Furniture,Tables,292.88,37.7,1,Steven Johnson,Home Office
13-10-2025,South,North Carolina,Raleigh,Technology,Copiers,1046.5,192.51,4,Christopher Jones,Corporate
13-10-2025,Central,Michigan,Detroit,Office Supplies,Paper,189.81,46.99,3,Joseph Brown,Consumer
14-10-2025,East,Ohio,Columbus,Office Supplies,Binders,306.03,92.13,4,Jane Taylor,Home Office
14-10-2025,East,Ohio,Columbus,Office Supplies,Appliances,68.84,10.88,1,Paul Martinez,Corporate
14-10-2025,Central,Michigan,Grand Rapids,Technology,Copiers,1723.77,434.79,5,Donald Thomas,Consumer
14-10-2025,East,New Jersey,Newark,Furniture,Furnishings,290.25,109.87,4,Mark Thomas,Consumer
15-10-2025,South,Virginia,Richmond,Office Supplies,Paper,76.32,25.65,1,Daniel Lopez,Corporate
15-10-2025,East,New Jersey,Newark,Technology,Phones,2384.24,435.63,2,Richard Rodriguez,Home Office
15-10-2025,South,Georgia,Atlanta,Technology,Phones,786.24,258.48,1,John Lopez,Consumer
15-10-2025,West,Colorado,Denver,Furniture,Tables,1005.03,-94.41,3,Mark Thomas,Consumer
15-10-2025,Central,Texas,San Antonio,Technology,Phones,2914.32,386.77,5,Joseph Johnson,Consumer
15-10-2025,East,Ohio,Columbus,Technology,Machines,736.82,221.84,1,Daniel Williams,Corporate
15-10-2025,East,Massachusetts,Springfield,Office Supplies,Art,106.32,-26.15,1,Donald Martin,Corporate
15-10-2025,Central,Illinois,Aurora,Furniture,Bookcases,1269.52,429.28,3,Robert Moore,Corporate
15-10-2025,East,Massachusetts,Springfield,Technology,Phones,1022.48,289.06,1,Robert Lopez,Corporate
15-10-2025,East,Massachusetts,Worcester,Technology,Accessories,4141.91,1351.52,4,Christopher Davis,Home Office
15-10-2025,Central,Wisconsin,Madison,Technology,Phones,4295.12,477.61,4,Daniel Jones,Corporate
16-10-2025,South,Florida,Miami,Office Supplies,Envelopes,233.5,106.07,4,David Williams,Home Office
16-10-2025,South,Virginia,Virginia Beach,Furniture,Furnishings,1555.08,253.71,3,Richard Brown,Home Office
16-10-2025,Central,Michigan,Grand Rapids,Technology,Accessories,2727.48,313.86,4,Anthony Martin,Consumer
16-10-2025,Central,Texas,San Antonio,Office Supplies,Envelopes,82.63,11.83,9,John Anderson,Consumer
16-10-2025,West,Oregon,Salem,Technology,Phones,3571.61,800.94,3,Robert Martin,Corporate
16-10-2025,South,Florida,Miami,Technology,Phones,216.81,39.23,1,Robert Thomas,Home Office
16-10-2025,West,Arizona,Mesa,Office Supplies,Art,151.98,27.73,3,Charles Jones,Home Office
16-10-2025,West,Arizona,Mesa,Furniture,Tables,3282.08,601.69,6,Christopher Lopez,Home Office
16-10-2025,South,Virginia,Virginia Beach,Furniture,Tables,218.26,75.26,1,David Martin,Corporate
16-10-2025,South,North Carolina,Greensboro,Technology,Accessories,3517.74,1172.5,3,Mark Thomas,Corporate
17-10-2025,West,Oregon,Eugene,Office Supplies,Paper,121.46,17.48,3,Steven Martinez,Consumer
17-10-2025,East,New York,New York City,Technology,Machines,2235.04,583.71,2,John Jackson,Consumer
17-10-2025,West,Colorado,Denver,Technology,Machines,628.77,180.48,4,John Davis,Corporate
17-10-2025,South,Georgia,Columbus,Technology,Copiers,829.58,242.27,1,William Martinez,Corporate
17-10-2025,Central,Texas,Austin,Furniture,Chairs,832.52,327.53,2,Joseph Taylor,Consumer
17-10-2025,South,Florida,Tampa,Technology,Copiers,3715.47,1264.54,4,Thomas Miller,Home Office
17-10-2025,Central,Wisconsin,Green Bay,Furniture,Tables,1597.39,373.86,3,David Lopez,Corporate
17-10-2025,Central,Texas,Dallas,Furniture,Chairs,744.14,265.91,2,Andrew Martin,Corporate
17-10-2025,South,Georgia,Atlanta,Technology,Copiers,1788.97,745.79,6,David Anderson,Corporate
18-10-2025,South,Florida,Orlando,Technology,Accessories,3257.1,1494.1,7,Charles Miller,Home Office
18-10-2025,Central,Texas,Dallas,Office Supplies,Art,60.8,-7.36,1,Anthony Thomas,Home Office
18-10-2025,West,Arizona,Tucson,Furniture,Furnishings,1697.54,350.69,3,Andrew Miller,Consumer
18-10-2025,Central,Indiana,Indianapolis,Office Supplies,Art,33.05,4.08,5,Matthew Johnson,Consumer
18-10-2025,Central,Illinois,Naperville,Technology,Machines,485.51,155.45,2,Matthew Anderson,Corporate
18-10-2025,East,Massachusetts,Worcester,Office Supplies,Appliances,169.7,66.63,2,Mark Thomas,Corporate
18-10-2025,Central,Illinois,Aurora,Furniture,Bookcases,807.48,-62.99,4,Joseph Smith,Consumer
19-10-2025,West,California,Los Angeles,Furniture,Tables,171.28,70.76,4,Joseph Hernandez,Corporate
19-10-2025,East,Pennsylvania,Allentown,Technology,Phones,2949.28,1003.3,3,Jane Garcia,Corporate
19-10-2025,Central,Texas,Houston,Furniture,Chairs,2442.98,734.25,7,John Smith,Corporate
19-10-2025,South,Tennessee,Nashville,Office Supplies,Art,749.05,163.05,7,Donald Hernandez,Consumer
19-10-2025,Central,Michigan,Warren,Office Supplies,Binders,884.71,151.6,6,Paul Anderson,Consumer
19-10-2025,Central,Illinois,Naperville,Office Supplies,Paper,126.76,40.51,1,Jane Williams,Home Office
20-10-2025,East,Ohio,Cleveland,Technology,Machines,1820.84,428.07,4,Donald Johnson,Consumer
20-10-2025,South,Tennessee,Memphis,Office Supplies,Envelopes,801.56,226.09,7,Robert Martin,Consumer
20-10-2025,West,California,Sacramento,Office Supplies,Art,105.42,45.35,5,Daniel Wilson,Consumer
20-10-2025,Central,Indiana,Evansville,Office Supplies,Envelopes,487.26,77.1,9,Daniel Thomas,Home Office
21-10-2025,East,New Jersey,Jersey City,Office Supplies,Envelopes,306.63,107.15,5,Matthew Davis,Home Office
21-10-2025,South,Florida,Jacksonville,Furniture,Chairs,378.96,51.75,3,Joseph Lopez,Corporate
21-10-2025,Central,Illinois,Naperville,Furniture,Tables,59.58,11.04,1,Steven Taylor,Consumer
21-10-2025,West,California,San Francisco,Technology,Machines,66.81,9.81,1,Andrew Johnson,Corporate
21-10-2025,South,North Carolina,Greensboro,Office Supplies,Appliances,103.84,27.86,2,Joshua Gonzalez,Home Office
21-10-2025,Central,Wisconsin,Milwaukee,Furniture,Tables,749.65,334.78,2,Jane Jackson,Corporate
21-10-2025,East,New Jersey,Paterson,Furniture,Bookcases,1052.09,337.8,2,Thomas Taylor,Home Office
22-10-2025,Central,Illinois,Naperville,Technology,Phones,1299.58,318.28,4,David Jones,Home Office
22-10-2025,South,Virginia,Virginia Beach,Furniture,Tables,1190.55,388.35,2,John Jones,Corporate
22-10-2025,East,New York,New York City,Technology,Phones,1293.69,498.14,3,David Lopez,Home Office
22-10-2025,East,Ohio,Cincinnati,Technology,Machines,1236.26,224.06,2,Charles Miller,Home Office
22-10-2025,Central,Wisconsin,Madison,Technology,Copiers,2157.15,1029.77,5,William Anderson,Home Office
23-10-2025,West,California,San Diego,Furniture,Chairs,170.5,56.9,1,Daniel Jones,Corporate
23-10-2025,Central,Wisconsin,Madison,Office Supplies,Storage,369.68,119.38,3,Andrew Martin,Home Office
23-10-2025,East,Ohio,Columbus,Furniture,Furnishings,4645.45,1371.17,8,Mary Wilson,Corporate
23-10-2025,East,New Jersey,Paterson,Office Supplies,Paper,801.62,82.16,7,Charles Miller,Home Office
23-10-2025,East,Pennsylvania,Philadelphia,Furniture,Furnishings,2835.97,1376.24,5,Steven Taylor,Consumer
23-10-2025,East,Pennsylvania,Allentown,Office Supplies,Envelopes,296.54,-70.93,3,Anthony Wilson,Corporate
23-10-2025,South,Virginia,Virginia Beach,Technology,Accessories,3201.75,336.58,5,Richard Taylor,Consumer
23-10-2025,South,Tennessee,Memphis,Office Supplies,Storage,192.35,-36.79,5,Andrew Anderson,Home Office
23-10-2025,South,North Carolina,Charlotte,Office Supplies,Art,1168.59,559.43,8,Thomas Smith,Consumer
23-10-2025,Central,Texas,Austin,Technology,Accessories,1400.49,368.99,3,Thomas Williams,Home Office
23-10-2025,South,Tennessee,Nashville,Office Supplies,Paper,131.82,37.74,1,Donald Jackson,Home Office
24-10-2025,West,California,Sacramento,Office Supplies,Binders,66.46,18.56,1,Joseph Rodriguez,Home Office
24-10-2025,South,Florida,Miami,Office Supplies,Storage,127.61,59.7,1,Andrew Lopez,Consumer
24-10-2025,West,Colorado,Denver,Office Supplies,Art,17.77,6.78,1,Donald Thomas,Home Office
24-10-2025,West,California,Los Angeles,Technology,Copiers,3763.11,1467.58,4,Paul Gonzalez,Consumer
24-10-2025,West,Oregon,Eugene,Office Supplies,Storage,524.13,128.3,7,Joseph Martinez,Consumer
24-10-2025,Central,Indiana,Fort Wayne,Technology,Phones,2893.15,600.46,3,Mark Johnson,Corporate
24-10-2025,South,North Carolina,Greensboro,Office Supplies,Envelopes,264.54,97.19,3,William Miller,Consumer
24-10-2025,South,Tennessee,Memphis,Technology,Accessories,571.41,239.93,2,Mary Lopez,Home Office
24-10-2025,South,Florida,Tampa,Office Supplies,Storage,171.41,63.9,2,William Rodriguez,Corporate
25-10-2025,East,New Jersey,Paterson,Office Supplies,Binders,39.66,12.92,3,Charles Taylor,Home Office
25-10-2025,Central,Texas,Dallas,Technology,Copiers,2082.34,317.17,2,William Rodriguez,Corporate
25-10-2025,South,Tennessee,Nashville,Technology,Machines,1818.4,630.54,4,Matthew Jackson,Consumer
25-10-2025,Central,Texas,Dallas,Technology,Accessories,1044.8,291.45,3,Joseph Martinez,Corporate
25-10-2025,Central,Illinois,Chicago,Technology,Phones,1124.48,464.95,4,Mark Thomas,Corporate
